classifier acc,actual topic,recommend ids,recommend score,100 test set,200 test set,300 test set,400 test set,500 test set
0.718,19,357,0.19336624680726713,0.49,0.435,0.42333333333333334,0.4175,0.438
0.718,7,440,0.18433378202227632,0.49,0.435,0.42333333333333334,0.4175,0.44
0.718,19,370,0.1797593772509913,0.49,0.435,0.42333333333333334,0.42,0.442
0.722,5,82,0.16971313855870374,0.48,0.43,0.42,0.4175,0.44
0.724,19,97,0.16901338189353884,0.49,0.435,0.42333333333333334,0.42,0.444
0.728,1,418,0.16898878553692226,0.49,0.435,0.42333333333333334,0.42,0.446
0.732,14,359,0.19517438897892278,0.49,0.435,0.4266666666666667,0.4225,0.448
0.74,9,77,0.16723165539649618,0.49,0.435,0.4266666666666667,0.4225,0.45
0.74,8,93,0.16934238899483048,0.49,0.435,0.4266666666666667,0.42,0.448
0.742,6,134,0.1672405468948882,0.49,0.435,0.4266666666666667,0.42,0.448
0.742,17,438,0.1801856361074068,0.5,0.44,0.43333333333333335,0.425,0.452
0.744,10,437,0.17971342065229798,0.5,0.44,0.43333333333333335,0.425,0.45
0.746,6,419,0.1848115535990693,0.5,0.445,0.43666666666666665,0.43,0.454
0.746,12,92,0.16813162952399147,0.5,0.445,0.43666666666666665,0.4325,0.458
0.746,11,135,0.16768852536887488,0.5,0.445,0.43666666666666665,0.4325,0.458
0.746,6,417,0.18074210076259764,0.5,0.445,0.43666666666666665,0.4325,0.46
0.748,5,416,0.17939725836431902,0.5,0.45,0.44,0.435,0.46
0.75,11,125,0.17374520164535137,0.5,0.45,0.44,0.435,0.462
0.752,4,322,0.1935620965316573,0.5,0.45,0.44,0.435,0.462
0.754,19,363,0.1724039601429091,0.5,0.45,0.44333333333333336,0.4375,0.462
0.76,1,98,0.1709042927970833,0.5,0.445,0.44,0.435,0.46
0.762,1,47,0.1678962512808573,0.5,0.445,0.44,0.435,0.462
0.76,10,248,0.18464722172665562,0.5,0.445,0.44,0.435,0.462
0.76,7,139,0.17502849851174393,0.5,0.445,0.44,0.4325,0.46
0.758,12,431,0.17362889515640567,0.49,0.44,0.43666666666666665,0.43,0.458
0.758,2,308,0.20612535766429488,0.49,0.445,0.44666666666666666,0.44,0.468
0.76,5,128,0.1718553803254908,0.49,0.445,0.44666666666666666,0.44,0.468
0.762,2,320,0.18895239019666257,0.49,0.445,0.44666666666666666,0.44,0.468
0.766,15,430,0.17185819263796617,0.49,0.445,0.44666666666666666,0.44,0.468
0.766,13,129,0.17804185202747247,0.49,0.45,0.45,0.4425,0.472
0.766,9,362,0.19702804482691436,0.49,0.45,0.44666666666666666,0.44,0.47
0.766,6,319,0.1869425454797991,0.49,0.45,0.44666666666666666,0.44,0.47
0.766,2,434,0.19880934782131238,0.5,0.45,0.45,0.44,0.47
0.768,1,360,0.1951945679216486,0.52,0.46,0.45666666666666667,0.445,0.474
0.768,16,351,0.17714873619552454,0.52,0.46,0.45666666666666667,0.445,0.474
0.77,11,350,0.1764008986133722,0.52,0.46,0.45666666666666667,0.445,0.474
0.77,11,349,0.17560963853503012,0.53,0.465,0.46,0.4475,0.476
0.774,13,292,0.17510147874008247,0.53,0.465,0.46,0.4475,0.476
0.778,2,432,0.19556840028532946,0.53,0.465,0.46,0.4475,0.476
0.784,6,318,0.1831836960388051,0.53,0.465,0.46,0.4475,0.478
0.784,8,289,0.21578394611898846,0.55,0.48,0.47,0.4525,0.482
0.788,1,290,0.21993124227173405,0.56,0.49,0.4766666666666667,0.4575,0.484
0.792,14,291,0.2238186463658056,0.57,0.495,0.48,0.46,0.486
0.792,19,317,0.18143174607644713,0.57,0.495,0.48,0.46,0.486
0.792,7,293,0.17560901782717583,0.57,0.495,0.48,0.46,0.488
0.794,11,204,0.1713112112160071,0.57,0.495,0.48333333333333334,0.4625,0.49
0.8,6,136,0.1697055302989443,0.58,0.5,0.4866666666666667,0.4675,0.494
0.802,12,297,0.16916190764056363,0.58,0.5,0.49,0.47,0.494
0.802,14,103,0.16701375960778014,0.58,0.5,0.49,0.47,0.494
0.806,1,205,0.1719435605524373,0.58,0.5,0.49,0.47,0.494
0.808,8,137,0.1700792842464313,0.58,0.5,0.49,0.47,0.494
0.81,14,296,0.16776211181640455,0.58,0.5,0.49333333333333335,0.47,0.494
0.812,19,124,0.17429292068890576,0.58,0.505,0.5,0.475,0.502
0.812,17,316,0.17738886978730853,0.58,0.5,0.5,0.475,0.504
0.818,15,206,0.17273442503187525,0.58,0.495,0.49666666666666665,0.4725,0.502
0.816,1,138,0.17076236016640473,0.58,0.495,0.5,0.475,0.504
0.814,4,123,0.16948542478090392,0.58,0.495,0.5,0.4775,0.506
0.812,5,104,0.16772330498435403,0.58,0.5,0.5033333333333333,0.48,0.508
0.812,2,122,0.16705053785673749,0.59,0.505,0.5066666666666667,0.4825,0.51
0.812,6,147,0.16755968765364643,0.59,0.505,0.5066666666666667,0.4825,0.51
0.812,15,315,0.17469954258597103,0.59,0.515,0.5133333333333333,0.4925,0.518
0.812,7,194,0.16836863863955653,0.59,0.515,0.5133333333333333,0.4925,0.518
0.814,13,171,0.16614187906634229,0.6,0.52,0.52,0.4975,0.522
0.812,10,314,0.1735764154075848,0.6,0.52,0.52,0.4975,0.522
0.812,15,313,0.17318388242865654,0.6,0.525,0.5233333333333333,0.4975,0.522
0.818,17,172,0.1665557509556687,0.61,0.53,0.5266666666666666,0.5,0.524
0.818,15,214,0.16629955338385055,0.61,0.53,0.5266666666666666,0.5,0.522
0.82,3,38,0.16623577883488358,0.61,0.535,0.53,0.5025,0.526
0.822,11,12,0.16563382797206502,0.61,0.535,0.53,0.5025,0.526
0.822,11,37,0.16464475860075525,0.61,0.535,0.5333333333333333,0.505,0.53
0.822,1,145,0.16353448231454787,0.61,0.535,0.5333333333333333,0.505,0.53
0.822,8,304,0.18795037346311202,0.61,0.535,0.5333333333333333,0.5075,0.528
0.824,1,255,0.21872055867051907,0.61,0.535,0.5333333333333333,0.5075,0.53
0.824,11,303,0.1845448172100336,0.61,0.535,0.5333333333333333,0.5075,0.53
0.826,7,302,0.18290124418149817,0.61,0.54,0.5366666666666666,0.5075,0.53
0.826,9,192,0.166848802601632,0.61,0.54,0.5333333333333333,0.505,0.528
0.826,0,301,0.1797361164753399,0.6,0.535,0.5266666666666666,0.5,0.524
0.826,16,300,0.17820446692155092,0.6,0.535,0.5233333333333333,0.5,0.526
0.826,11,256,0.1906062464471553,0.6,0.535,0.5233333333333333,0.5,0.524
0.826,5,257,0.19078091368334307,0.6,0.535,0.5233333333333333,0.4975,0.522
0.826,1,222,0.19091754336499375,0.6,0.535,0.5233333333333333,0.4975,0.522
0.828,10,207,0.17634425023052996,0.6,0.53,0.52,0.495,0.52
0.828,14,49,0.16341941062321075,0.6,0.53,0.52,0.495,0.522
0.828,9,202,0.2010183492692101,0.6,0.53,0.52,0.495,0.522
0.828,9,238,0.1763223917971842,0.6,0.53,0.52,0.495,0.522
0.824,6,237,0.1757924554379271,0.6,0.53,0.52,0.495,0.522
0.826,1,173,0.1690579789071015,0.6,0.53,0.52,0.495,0.522
0.826,18,236,0.1747430550287823,0.6,0.53,0.52,0.495,0.522
0.828,15,208,0.17728325985531374,0.6,0.53,0.5166666666666667,0.495,0.522
0.83,5,211,0.1721720754386205,0.6,0.54,0.5233333333333333,0.5,0.528
0.832,18,174,0.17598605642923304,0.59,0.535,0.52,0.495,0.524
0.832,4,234,0.1726704953730862,0.59,0.535,0.52,0.495,0.526
0.832,1,203,0.17119883779003126,0.59,0.54,0.5233333333333333,0.4975,0.528
0.832,1,215,0.17115079006916434,0.59,0.54,0.5233333333333333,0.4975,0.528
0.832,14,231,0.17115195837470992,0.59,0.54,0.5233333333333333,0.495,0.526
0.834,12,210,0.1820615619859371,0.59,0.53,0.5166666666666667,0.49,0.522
0.834,0,230,0.17017089222878243,0.59,0.53,0.5166666666666667,0.49,0.522
0.836,4,345,0.16491602236655237,0.6,0.535,0.52,0.4925,0.524
0.836,6,259,0.19745082196811128,0.6,0.535,0.52,0.4925,0.522
0.836,14,102,0.16399538229120578,0.6,0.535,0.52,0.4925,0.52
0.84,6,212,0.18969657733817372,0.59,0.53,0.5166666666666667,0.49,0.518
0.844,4,43,0.16412753808340888,0.59,0.53,0.5166666666666667,0.49,0.518
0.852,16,223,0.19240690551073006,0.6,0.535,0.52,0.4925,0.52
0.854,2,213,0.19231385012964858,0.59,0.53,0.52,0.4925,0.52
0.854,15,46,0.16181212342167953,0.59,0.53,0.52,0.4925,0.52
0.856,17,321,0.16506477636498185,0.59,0.53,0.52,0.4925,0.52
0.856,3,108,0.1618217394255484,0.59,0.535,0.5233333333333333,0.495,0.522
0.856,12,100,0.16107482032055984,0.59,0.535,0.5233333333333333,0.495,0.524
0.856,2,261,0.2012644159748486,0.59,0.535,0.5233333333333333,0.495,0.524
0.856,2,109,0.16212561922575172,0.6,0.54,0.5266666666666666,0.4975,0.526
0.856,6,162,0.1628698146067277,0.6,0.54,0.5266666666666666,0.4975,0.528
0.858,3,229,0.16327745116583625,0.6,0.54,0.5266666666666666,0.4975,0.53
0.862,5,224,0.19202882136583677,0.6,0.54,0.5266666666666666,0.4975,0.53
0.862,12,228,0.16241753270799866,0.6,0.54,0.5266666666666666,0.4975,0.53
0.864,6,193,0.17219502835111095,0.6,0.54,0.5266666666666666,0.4975,0.53
0.864,10,225,0.19185721854136042,0.6,0.54,0.53,0.5,0.532
0.866,11,83,0.19081185670817927,0.6,0.54,0.53,0.5,0.532
0.866,5,25,0.16104714413091564,0.6,0.54,0.53,0.5,0.532
0.872,7,76,0.1628422812538547,0.6,0.535,0.53,0.5,0.532
0.872,11,48,0.16386792817410228,0.61,0.54,0.5333333333333333,0.5025,0.534
0.872,3,75,0.16279035834595063,0.61,0.54,0.5333333333333333,0.5025,0.534
0.872,0,187,0.1633808291049065,0.61,0.545,0.5366666666666666,0.505,0.536
0.874,4,185,0.1622863051517835,0.61,0.545,0.5333333333333333,0.5025,0.534
0.872,13,101,0.16234366310461706,0.61,0.545,0.5333333333333333,0.5025,0.534
0.872,8,60,0.16019329138406602,0.62,0.555,0.5433333333333333,0.51,0.54
0.872,10,99,0.1806513401892462,0.62,0.555,0.55,0.515,0.544
0.874,6,110,0.16269899458808082,0.62,0.555,0.55,0.515,0.544
0.874,2,33,0.15941327715967682,0.62,0.555,0.55,0.515,0.544
0.876,18,67,0.15865650030201764,0.62,0.555,0.5533333333333333,0.5175,0.546
0.876,2,209,0.18283762765721395,0.62,0.555,0.5533333333333333,0.5175,0.546
0.878,6,80,0.16010874738877962,0.62,0.55,0.55,0.515,0.544
0.88,15,61,0.15765074289608308,0.62,0.555,0.5533333333333333,0.5175,0.546
0.882,7,39,0.1570720241326054,0.62,0.555,0.5533333333333333,0.515,0.544
0.884,3,6,0.1570410084076694,0.62,0.555,0.5533333333333333,0.515,0.544
0.886,19,73,0.1593147750959609,0.63,0.56,0.56,0.52,0.548
0.888,14,133,0.15649378624070004,0.63,0.56,0.56,0.52,0.548
0.888,6,71,0.1574911502931415,0.63,0.56,0.56,0.52,0.548
0.89,10,65,0.15715504909364256,0.63,0.56,0.56,0.52,0.548
0.892,0,105,0.16272435834749605,0.63,0.56,0.56,0.52,0.55
0.892,10,157,0.15602013560541597,0.63,0.56,0.56,0.52,0.55
0.894,0,161,0.1577891401852773,0.63,0.56,0.56,0.52,0.55
0.894,16,158,0.15589672610257005,0.63,0.56,0.5633333333333334,0.5225,0.55
0.894,13,106,0.16258218208351083,0.63,0.56,0.5633333333333334,0.5225,0.55
0.894,11,45,0.15801024908638467,0.63,0.56,0.56,0.52,0.548
0.896,15,50,0.15781181391001628,0.64,0.565,0.5633333333333334,0.5225,0.55
0.898,16,62,0.15698179414084915,0.64,0.565,0.5633333333333334,0.5225,0.55
0.898,5,111,0.16119463624815034,0.64,0.565,0.5633333333333334,0.525,0.552
0.9,6,112,0.1611388774859787,0.64,0.565,0.5633333333333334,0.525,0.552
0.9,14,107,0.16372689920846795,0.64,0.565,0.5633333333333334,0.525,0.552
0.902,12,51,0.15771919018055605,0.64,0.565,0.5633333333333334,0.525,0.552
0.904,8,113,0.1610016292846862,0.63,0.56,0.56,0.5225,0.552
0.906,0,63,0.15680894504549878,0.63,0.56,0.5633333333333334,0.525,0.554
0.908,10,84,0.15872071991542766,0.63,0.56,0.5666666666666667,0.5275,0.562
0.91,6,42,0.1540383713660199,0.62,0.555,0.5633333333333334,0.5275,0.562
0.91,7,28,0.1538992944161123,0.62,0.555,0.5666666666666667,0.53,0.564
0.912,5,91,0.15845553725804584,0.62,0.555,0.5666666666666667,0.53,0.566
0.912,12,143,0.185794019693621,0.62,0.555,0.5666666666666667,0.53,0.566
0.912,19,235,0.15476628814219628,0.62,0.555,0.57,0.5325,0.566
0.914,11,89,0.15756746076222194,0.62,0.555,0.57,0.5325,0.566
0.916,17,86,0.1606950729432583,0.62,0.555,0.57,0.5325,0.566
0.916,17,21,0.1539393659028296,0.62,0.56,0.5733333333333334,0.535,0.568
0.916,4,191,0.16271016278420816,0.62,0.56,0.5733333333333334,0.535,0.568
0.916,7,87,0.15648083248763348,0.62,0.56,0.5733333333333334,0.535,0.568
0.916,3,20,0.154106803962204,0.62,0.56,0.5733333333333334,0.535,0.568
0.92,9,74,0.15218894346931244,0.61,0.555,0.57,0.5325,0.566
0.922,1,79,0.17826925160170784,0.61,0.555,0.57,0.5325,0.566
0.922,6,13,0.15168832225137902,0.61,0.555,0.57,0.535,0.568
0.922,13,24,0.15135227534710155,0.61,0.555,0.57,0.535,0.568
0.922,1,190,0.15212077044515784,0.61,0.555,0.57,0.535,0.568
0.922,2,40,0.15187043155022198,0.61,0.555,0.57,0.535,0.568
0.922,5,88,0.17509324752055042,0.61,0.555,0.57,0.535,0.568
0.922,19,160,0.15154778886818726,0.61,0.56,0.5733333333333334,0.5375,0.57
0.922,8,85,0.15390904136510083,0.61,0.565,0.5766666666666667,0.54,0.572
0.926,1,23,0.15122757050380845,0.61,0.565,0.5766666666666667,0.54,0.572
0.926,0,72,0.15107004836103968,0.61,0.565,0.5766666666666667,0.5425,0.576
0.926,13,4,0.15094175334652193,0.61,0.565,0.5766666666666667,0.5425,0.576
0.926,17,22,0.15227108131889772,0.61,0.565,0.5766666666666667,0.5425,0.576
0.926,8,27,0.15439948760568592,0.61,0.565,0.5766666666666667,0.5425,0.578
0.926,3,144,0.18569025351853932,0.61,0.565,0.5766666666666667,0.5425,0.576
0.926,3,189,0.1595765559745034,0.61,0.57,0.58,0.545,0.578
0.926,0,32,0.15941529429202714,0.62,0.575,0.5833333333333334,0.5475,0.58
0.928,15,188,0.1592876549105237,0.62,0.575,0.5833333333333334,0.5475,0.58
0.928,17,159,0.15015370561759156,0.63,0.58,0.5866666666666667,0.55,0.582
0.93,8,7,0.15014903497089732,0.63,0.58,0.5866666666666667,0.55,0.582
0.93,15,16,0.14929547469952448,0.63,0.58,0.5866666666666667,0.55,0.582
0.932,2,305,0.1495776004411007,0.63,0.58,0.5866666666666667,0.55,0.584
0.932,15,1,0.1478866910094874,0.63,0.58,0.5866666666666667,0.55,0.584
0.932,10,0,0.14701844253880125,0.63,0.58,0.5866666666666667,0.55,0.584
0.932,18,19,0.14645260448434747,0.63,0.585,0.59,0.5525,0.586
0.932,7,52,0.1464515148687713,0.63,0.585,0.59,0.5525,0.586
0.934,3,344,0.1479710246116644,0.63,0.585,0.59,0.5525,0.588
0.934,19,44,0.15096063870854134,0.63,0.585,0.59,0.5525,0.588
0.934,6,54,0.14645460481517664,0.64,0.59,0.5933333333333334,0.5525,0.586
0.936,6,346,0.14333517577423335,0.64,0.59,0.5933333333333334,0.5525,0.586
0.938,4,15,0.14467738111094822,0.64,0.59,0.5966666666666667,0.555,0.586
0.94,18,41,0.14814186131469376,0.64,0.59,0.6,0.5575,0.588
0.942,3,70,0.15397793606344717,0.64,0.59,0.6,0.5575,0.588
0.942,16,233,0.1539347169193166,0.64,0.59,0.6,0.56,0.592
0.942,13,36,0.14851818601746336,0.64,0.595,0.6033333333333334,0.5625,0.594
0.942,12,69,0.15090890371558208,0.64,0.595,0.6033333333333334,0.565,0.596
0.944,2,181,0.17226069593767807,0.64,0.595,0.6033333333333334,0.565,0.596
0.946,14,114,0.15914723292731336,0.64,0.595,0.6033333333333334,0.565,0.596
0.946,6,407,0.14764282437636858,0.64,0.595,0.6,0.5625,0.596
0.95,7,121,0.14716954942890312,0.64,0.595,0.6,0.5625,0.596
0.952,2,409,0.1469427297175496,0.64,0.595,0.6,0.5625,0.598
0.956,2,64,0.14559212720087544,0.64,0.595,0.6033333333333334,0.565,0.6
0.956,15,55,0.1451354291806333,0.64,0.595,0.6033333333333334,0.565,0.6
0.958,0,56,0.14471227215230165,0.64,0.595,0.6033333333333334,0.5675,0.602
0.96,11,263,0.14517275327219975,0.64,0.6,0.6066666666666667,0.57,0.604
0.96,7,2,0.14234932173696507,0.63,0.595,0.6033333333333334,0.5675,0.602
0.96,7,5,0.14154903717153053,0.63,0.595,0.6033333333333334,0.57,0.604
0.96,19,294,0.14360533307692724,0.63,0.595,0.6033333333333334,0.57,0.604
0.96,9,295,0.13897417317979174,0.63,0.59,0.6,0.565,0.6
0.962,0,17,0.14985435721297566,0.63,0.59,0.6,0.565,0.6
0.962,2,115,0.15746611826153076,0.64,0.595,0.6033333333333334,0.5675,0.602
0.964,0,58,0.1510399312475379,0.64,0.595,0.6033333333333334,0.5675,0.602
0.964,19,184,0.1373833135671198,0.64,0.595,0.6033333333333334,0.5675,0.602
0.964,4,8,0.1387989857110749,0.64,0.595,0.6033333333333334,0.5675,0.602
0.964,7,53,0.14692677745334046,0.64,0.59,0.6,0.565,0.6
0.964,5,182,0.17101859401768776,0.65,0.595,0.6033333333333334,0.5675,0.602
0.966,7,186,0.13642476819932708,0.65,0.595,0.6033333333333334,0.5675,0.602
0.966,0,3,0.1340379304629385,0.65,0.595,0.6033333333333334,0.5675,0.602
0.968,12,35,0.1493116687889935,0.65,0.595,0.6033333333333334,0.5675,0.602
0.968,1,26,0.1484203103206628,0.65,0.595,0.6033333333333334,0.5725,0.606
0.968,6,348,0.1330166775184505,0.65,0.6,0.6066666666666667,0.575,0.608
0.968,14,298,0.14297373423425835,0.65,0.605,0.61,0.5775,0.608
0.97,15,116,0.15598589389350592,0.65,0.61,0.61,0.5775,0.608
0.972,4,450,0.14422124503838504,0.65,0.61,0.61,0.5775,0.606
0.972,9,451,0.14432952551454414,0.65,0.61,0.61,0.5775,0.606
0.972,12,30,0.139194229926399,0.65,0.61,0.61,0.5775,0.606
0.972,11,452,0.14455568570146185,0.65,0.61,0.61,0.5775,0.606
0.972,13,29,0.11658957205083394,0.65,0.615,0.6166666666666667,0.5825,0.612
0.972,0,57,0.11611437835458052,0.65,0.615,0.6166666666666667,0.5825,0.612
0.974,15,10,0.11241107788730952,0.65,0.615,0.6166666666666667,0.5825,0.612
0.978,5,68,0.11519520457313386,0.65,0.615,0.6166666666666667,0.5825,0.612
0.98,10,9,0.10962084832425008,0.65,0.62,0.62,0.585,0.614
0.982,13,347,0.11712861244191868,0.65,0.62,0.62,0.585,0.614
0.984,18,299,0.12932933740992547,0.65,0.62,0.62,0.585,0.614
0.984,2,455,0.14544594786487525,0.65,0.62,0.62,0.585,0.614
0.986,5,34,0.10536835349753033,0.65,0.62,0.62,0.585,0.614
0.986,19,226,0.10851014037579709,0.65,0.62,0.62,0.585,0.614
0.986,6,119,0.10239264052952259,0.65,0.62,0.62,0.585,0.614
0.986,17,120,0.10233520772960673,0.65,0.62,0.6166666666666667,0.585,0.614
0.986,15,146,0.13073558993088247,0.65,0.62,0.6166666666666667,0.585,0.614
0.986,15,11,0.09976308796139446,0.65,0.62,0.6166666666666667,0.585,0.614
0.986,2,118,0.10009908566761307,0.65,0.62,0.6166666666666667,0.585,0.614
0.986,6,18,0.08436912828671261,0.65,0.62,0.6166666666666667,0.585,0.614
0.99,15,232,0.1074704851609279,0.65,0.625,0.62,0.5875,0.616
0.99,4,117,0.09816003353654815,0.66,0.63,0.6233333333333333,0.59,0.618
0.99,4,31,0.09377119744076948,0.66,0.63,0.6233333333333333,0.59,0.618
0.99,11,183,0.0926784994187385,0.66,0.635,0.6266666666666667,0.5925,0.62
0.99,12,90,0.08877034583173123,0.66,0.635,0.6266666666666667,0.5925,0.62
